SMILES,HBA,BertzCT,TPSA,RotB,LogP,MolWt,AroProp,logS
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,3,778.1770800952257,46.010000000000005,3,4.0676000000000005,331.202,0.8181818181818182,-4.38
Cc1occc1C(=O)Nc2ccccc2,2,459.4841753534304,42.24,2,2.840320000000001,201.225,0.7333333333333333,-3.3
COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,6,470.4540594465827,70.83000000000001,5,2.7993200000000007,277.238,0.3529411764705882,-4.04
CN(C)C(=O)SCCCCOc1ccccc1,3,327.45116411809533,29.540000000000003,6,3.2604000000000024,253.367,0.3529411764705882,-3.927
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,4,568.9726260550095,56.790000000000006,7,3.6038000000000023,301.34200000000004,0.5454545454545454,-4.7
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,4,835.1911238086449,59.32000000000001,5,5.268980000000004,349.43000000000006,0.4615384615384615,-6.025
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,5,436.8613640932748,44.760000000000005,7,3.1003000000000016,308.36100000000005,0.3333333333333333,-2.3
COP(=S)(OC)Oc1ccc(SC)c(C)c1,5,401.05065730513206,27.69,5,3.6130200000000023,278.335,0.375,-4.57
CN(C)C(=O)Nc1ccccc1,1,256.4908622767174,32.34,1,1.7801,164.208,0.5,-1.6
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,7,707.748307396491,81.64999999999999,5,0.7357999999999993,306.276,0.7272727272727273,-1.8
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,5,1095.279678442929,68.55000000000001,9,6.627980000000005,451.4690000000001,0.5454545454545454,-6.876
Nc1nc(=O)[nH]cc1F,3,268.7604122853713,71.77,0,-0.5088000000000001,129.09399999999997,0.6666666666666666,-0.972
CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ,5,734.0836113882948,94.83,2,1.8737,380.4560000000002,0.0,-3.43
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,5,839.0592591842881,94.83,2,1.8436999999999997,410.4570000000002,0.0,-5.613
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,5,881.3358721418774,89.51999999999998,6,5.340800000000003,421.7340000000001,0.4285714285714285,-6.78
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,1,387.8956862132586,32.34,1,2.7989000000000006,232.20499999999996,0.375,-3.43
c1ccc2c(c1)c3cccc4cccc2c34,0,650.310154499518,0.0,0,4.487200000000002,202.25599999999997,1.0,-6.0
C1c2ccccc2c3ccccc13,0,411.60041905516795,0.0,0,3.257800000000002,166.22299999999998,0.9230769230769232,-5.0
Fc1ccccc1,0,134.10736969541455,0.0,0,1.8257,96.10399999999998,0.8571428571428571,-1.8
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,4,787.1822826420921,74.6,1,2.923300000000001,376.4680000000002,0.0,-4.099
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,1,387.8956862132586,32.34,1,2.7989000000000006,232.20499999999996,0.375,-3.32
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,2,927.3322048447552,22.0,2,4.738100000000002,329.32099999999997,0.75,-4.445
FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,1,492.10799415501407,20.31,2,3.514400000000002,312.118,0.3157894736842105,-4.047
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,4,759.326800407434,50.94,4,2.492400000000001,301.296,0.7727272727272727,-3.37
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,5,1210.4541526746402,71.35,8,7.395680000000005,502.9200000000002,0.5142857142857142,-8.003
CNC(=O)Oc1cccc(N=CN(C)C)c1,3,388.5709943614489,53.93,3,1.6262,221.26,0.375,-2.34
COP(=S)(OC)SCC(=O)N(C)C=O,6,252.21605924781636,55.84,6,0.8516999999999999,257.27299999999997,0.0,-1.995
OCC1OC(O)(CO)C(O)C1O,6,162.11730005192322,110.38,2,-3.2198,180.156,0.0,0.64
c1ccoc1,1,60.12481811269772,13.14,0,1.2795999999999998,68.07499999999999,1.0,-0.82
O=Cc1ccco1,2,141.1235805057187,30.21,1,1.0920999999999998,96.08499999999998,0.7142857142857143,-0.1
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),5,540.0395780954755,75.99000000000001,1,1.5528,262.261,0.0,-2.943
OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,6,932.3111129403958,91.68,6,3.141800000000001,372.80800000000016,0.6153846153846154,-4.571
OCC1OC(O)C(O)C(O)C1O,6,146.2188491003481,110.38,1,-3.2214000000000005,180.156,0.0,0.74
CCC1(CCC(=O)NC1=O)c2ccccc2 ,2,413.2005875857414,46.17,2,1.771,217.268,0.375,-2.337
OCC(O)CO,3,25.219280948873624,60.69,2,-1.6681,92.094,0.0,1.12
CC(=O)OCC(COC(=O)C)OC(=O)C,6,228.9871242601569,78.9,5,0.0442999999999997,218.205,0.0,-0.6
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,6,768.8345393102228,71.06,3,2.8103000000000007,352.7700000000001,0.25,-3.246
COc1ccccc1O ,2,195.86256853719752,29.46,1,1.4008,124.13899999999995,0.6666666666666666,-1.96
Nc2nc1[nH]cnc1c(=O)[nH]2 ,4,441.3146575841347,100.45,0,-0.7716000000000003,151.129,0.8181818181818182,-3.583
FC(F)(F)C(Cl)Br ,0,58.44547197387445,0.0,0,2.5084999999999997,197.381,0.0,-1.71
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,6,829.2829404511175,107.22,0,1.3295999999999997,300.266,0.2727272727272727,-2.7
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,0,467.2748718023595,0.0,0,5.2415,373.3209999999999,0.0,-6.317
CCCCCCC,0,19.219280948873624,0.0,4,2.976700000000002,100.205,0.0,-4.53
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,0,159.92449716458776,0.0,1,4.7574,260.762,0.0,-4.92
ClC(Cl)(Cl)C(Cl)(Cl)Cl,0,61.50977500432693,0.0,0,3.7268,236.74,0.0,-3.67
CCCCCCCCCCCCCCCCCCCCCCCCCC,0,196.0782000346155,0.0,23,10.388599999999991,366.7180000000002,0.0,-8.334
CCCCCCCCCCCCCCCC,0,92.6059378176129,0.0,13,6.487600000000007,226.44799999999992,0.0,-8.4
Cc1c(C)c(C)c(C)c(C)c1C,0,214.30309024251744,0.0,0,3.5371200000000025,162.27599999999998,0.5,-5.23
CCCCCC,0,12.0,0.0,3,2.5866000000000007,86.178,0.0,-3.84
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,2,476.8496098708157,40.46,5,4.785200000000005,270.372,0.6,-4.43
CCCCCCc1ccccc1,0,188.4531007474627,0.0,5,3.809400000000003,162.276,0.5,-5.21
O=C1CNC(=O)N1 ,2,106.10331482049531,58.2,0,-1.1742,100.077,0.0,-0.4
N(Nc1ccccc1)c2ccccc2 ,2,330.55201670962913,24.06,3,3.1256000000000013,184.242,0.8571428571428571,-2.92
c1ccccc1C(O)C(O)c2ccccc2,2,381.5030339335183,40.46,3,2.4536000000000007,214.264,0.75,-1.93
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,5,683.3155123780438,118.36,1,-0.3512999999999994,297.745,0.3529411764705882,-2.63
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,5,683.8889217536757,94.83,2,1.7815999999999996,362.4660000000002,0.0,-3.09
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,6,786.2375645587604,100.90000000000002,3,2.3524000000000003,404.5030000000002,0.0,-4.88
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,1,471.4165812524358,20.23,0,3.995,354.8749999999999,0.0,-5.46
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,3,634.995115124503,54.37,1,3.8384000000000023,330.4680000000001,0.0,-3.817
O=c1[nH]cnc2nc[nH]c12 ,3,400.94019739120694,74.43,0,-0.3538,136.114,0.9,-2.296
C1Cc2ccccc2C1,0,190.0332245435199,0.0,0,2.1753,118.17899999999996,0.6666666666666666,-3.04
CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,4,914.5336968480628,92.5,3,2.0834,365.842,0.5,-3.586
c2ccc1[nH]ncc1c2 ,1,280.89393676634353,28.68,0,1.5629,118.13899999999998,1.0,-2.16
c2ccc1[nH]ccc1c2,0,278.54542122074673,15.79,0,2.1678999999999995,117.15099999999995,1.0,-1.52
c2ccc1NCCc1c2 ,1,194.56254955650076,12.03,0,1.6545999999999998,119.167,0.6666666666666666,-1.04
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,9,602.6175788415977,133.75,2,-1.8566000000000005,268.22900000000004,0.4736842105263157,-1.23
Ic1ccccc1,0,134.10736969541455,0.0,0,2.2912,204.01,0.8571428571428571,-3.01
CCI,0,2.754887502163469,0.0,0,1.4413,155.966,0.0,-1.6
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,4,435.5367539129217,27.69,4,4.494100000000002,413.0,0.375,-6.62
CI,0,2.0,0.0,0,1.0512,141.939,0.0,-1.0
Oc1c(I)cc(C#N)cc1I,2,306.6978379924635,44.02,0,2.4730799999999995,370.915,0.5454545454545454,-3.61
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,5,337.9813157250364,53.940000000000005,5,2.1914999999999996,243.742,0.375,-3.785
CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,7,430.6923928886501,58.4,7,3.1887000000000016,313.747,0.2777777777777778,-3.658
CC(C)COC(=O)C,2,76.59772060569361,26.3,2,1.2055,116.15999999999998,0.0,-1.21
CC(C)COC=O,2,50.041843979966416,26.3,3,0.8154,102.13299999999998,0.0,-1.01
CC(C)Cc1ccccc1,0,174.4896154807834,0.0,2,2.8851000000000013,134.22199999999998,0.6,-4.12
C1N(C(=O)NCC(C)C)C(=O)NC1,2,215.43467881229333,61.440000000000005,2,0.3772000000000002,185.227,0.0,-2.15
Cc1cc(no1)C(=O)NNCc2ccccc2,4,493.461665312455,67.16,4,1.41762,231.255,0.6470588235294118,-2.461
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,5,548.098914116059,56.790000000000006,8,3.8896000000000033,345.4010000000002,0.2727272727272727,-4.194
Nc1nc(O)nc2nc[nH]c12 ,5,394.6721492531732,100.71,0,-0.3593,151.129,0.8181818181818182,-3.401
c1nccc(C(=O)NN)c1,3,221.69435494406167,68.01,1,-0.3149000000000001,137.14200000000002,0.6,0.009
CC(C)CCOC(=O)C,2,86.91694057588533,26.3,3,1.5956,130.18699999999998,0.0,-1.92
CC(C)CCOC=O,2,59.548875021634686,26.3,4,1.2055,116.15999999999998,0.0,-1.52
CC1=CC(=O)CC(C)(C)C1 ,1,186.90494715593388,17.07,0,2.3218000000000005,138.20999999999998,0.0,-1.06
CNC(=O)Oc1ccccc1C(C)C,2,320.8184995540784,38.33,2,2.528200000000001,193.246,0.4285714285714285,-2.863
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,5,516.7136957630747,89.51999999999998,8,4.252800000000004,309.36600000000004,0.2727272727272727,-6.49
CC(C)OC(=O)C,2,66.48040587771368,26.3,1,0.9579,102.133,0.0,-0.55
CC(C)OC=O,2,40.81274391313339,26.3,2,0.5678,88.106,0.0,-0.63
CC(C)c1ccccc1,0,162.65300142116237,0.0,1,2.8100000000000014,120.19499999999996,0.6666666666666666,-3.27
CC(C)c1ccc(NC(=O)N(C)C)cc1,1,327.9802853293369,32.34,2,2.903500000000001,206.289,0.4,-3.536
c1ccc2cnccc2c1,1,275.7051383449476,12.89,0,2.2348,129.16199999999998,1.0,-1.45
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,3,492.6826500328561,70.67,2,2.6670000000000007,279.34,0.3,-2.93
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,3,701.1960723848598,57.690000000000005,5,2.966800000000001,322.36400000000003,0.5,-3.27
ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,1,630.626975453629,17.07,0,4.6182,490.6390000000001,0.0,-5.259
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,5,825.0705035872229,61.81,2,2.8648200000000017,260.24499999999995,0.6842105263157895,-3.021
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,11,378.0184383617949,189.52999999999997,4,-5.397199999999993,342.297,0.0,-0.244
C1OC(O)C(O)C(O)C1O,5,102.6059378176129,90.15,0,-2.5823000000000005,150.13,0.0,0.39
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,3,535.3309360482766,54.86,1,1.5305,234.29899999999995,0.3529411764705882,-4.594
CC(C)=CCCC(O)(C)C=C,1,150.25571236699292,20.23,4,2.6698000000000013,154.253,0.0,-1.99
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0,103.58797503894245,0.0,0,3.644400000000001,290.832,0.0,-4.64
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2,371.1300188482176,41.57,2,3.0185000000000013,249.097,0.4,-3.592
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,3,759.0888790908208,61.690000000000005,1,3.101300000000001,321.163,0.5714285714285714,-3.604
CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,5,666.182169981736,72.83,6,4.195500000000004,404.54700000000025,0.0,-6.005
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,8,340.9115786798855,71.06,9,2.1218000000000004,330.3640000000001,0.0,-3.37
CCOC(=O)CC(=O)OCC,4,125.3759999531186,52.60000000000001,4,0.5027,160.16899999999998,0.0,-0.82
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,11,378.0184383617949,189.52999999999997,4,-5.397199999999993,342.297,0.0,0.358
OCC(O)C(O)C(O)C(O)CO ,6,104.6059378176129,121.38,5,-3.5854000000000004,182.172,0.0,0.06
Nc1cccc(Cl)c1,1,168.38833891467198,26.02,0,1.9222,127.574,0.75,-1.37
Clc1cccc(Br)c1,0,168.38833891467198,0.0,0,3.102500000000001,191.455,0.75,-3.21
Clc1cccc(I)c1,0,168.38833891467198,0.0,0,2.9446000000000003,238.455,0.75,-3.55
Clc1cccc(c1)N(=O)=O,2,261.67965837655686,43.14,1,2.2482000000000006,157.55599999999998,0.6,-2.77
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,4,840.2231332611786,84.07999999999998,3,2.972200000000001,295.298,0.6818181818181818,-3.88
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,7,342.81171320977563,65.07000000000001,8,2.632000000000001,329.3800000000001,0.0,-2.518
c1c(OC)c(OC)C2C(=O)OCC2c1,4,316.08368795993283,44.760000000000005,2,0.8497999999999999,196.20199999999997,0.0,-1.899
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,2,713.6044349377288,34.14,1,5.279700000000005,340.5070000000001,0.0,-5.27
CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,4,722.072669149979,42.43000000000001,4,3.3381000000000016,298.367,0.7142857142857143,-4.873
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,3,639.0488142368544,75.27000000000001,3,2.52334,310.297,0.3,-3.24
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ,4,820.4617842103511,60.440000000000005,2,4.575300000000004,384.5160000000002,0.0,-5.35
CC2=CC(=O)c1ccccc1C2=O ,2,427.4713488019866,34.14,0,2.0119,172.18299999999996,0.4615384615384615,-3.03
CC(C)C1CCC(C)CC1O ,1,120.0411847243922,20.23,1,2.439500000000001,156.269,0.0,-2.53
CC(C)C1CCC(C)CC1=O,1,148.9517669080599,17.07,1,2.6477000000000013,154.253,0.0,-2.35
CCCC(C)(COC(N)=O)COC(N)=O ,4,212.15223395576248,104.64,6,0.9834000000000004,218.25299999999996,0.0,-1.807
Sc2nc1ccccc1s2 ,3,320.1335934262614,12.89,0,2.585,167.25799999999998,0.9,-3.18
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,4,478.3969225140251,55.84,5,1.84434,279.336,0.3,-1.601
C,0,0.0,0.0,0,0.6361,16.043,0.0,-0.9
CO,1,2.0,20.23,0,-0.3915,32.042,0.0,1.57
Cc1ccccc1n3c(C)nc2ccccc2c3=O,3,818.337035760738,34.89,1,3.0025400000000015,250.301,0.8421052631578947,-2.925
CCC1(CC)C(=O)NC(=O)N(C)C1=O ,3,294.43219213017323,66.48,2,0.5009999999999999,198.222,0.0,-2.23
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,5,653.5042012265849,57.14,1,1.4359999999999995,261.064,0.6875,-2.82
COc1ccccc1OCC(O)COC(N)=O,5,368.6343524510428,91.01,6,0.5302000000000002,241.2429999999999,0.3529411764705882,-0.985
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,3,378.1415344089713,35.53,10,5.062000000000006,310.47800000000007,0.0,-5.19
COCCCNc1nc(NC(C)C)nc(SC)n1,7,361.2868506482141,71.96000000000001,8,1.8622,271.39,0.3333333333333333,-2.928
COc2c1occc1cc3ccc(=O)oc23 ,4,720.536095789931,52.58,1,2.5478000000000005,216.19199999999995,0.8125,-3.664
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,2,526.466238471707,18.46,4,5.205900000000002,345.6529999999999,0.5714285714285714,-6.89
COC(=O)C,2,40.1577218810798,26.3,0,0.1792999999999999,74.07900000000001,0.0,0.46
COC(=O)C=C,2,65.94833690207419,26.3,1,0.3453999999999999,86.09,0.0,-0.22
COC(=O)c1ccccc1,2,215.9590174505521,26.3,1,1.4732,136.14999999999998,0.6,-1.85
CCCCOC,1,15.900134529890124,9.23,3,1.4329,88.14999999999999,0.0,-0.99
CCCOC(=O)CC,2,68.92878689342031,26.3,3,1.3496,116.15999999999998,0.0,-0.82
CCCCCCCCCC(=O)OC,2,121.25868639907948,26.3,8,3.3001000000000023,186.295,0.0,-4.69
COC=O,2,18.0,26.3,1,-0.2108000000000001,60.05200000000001,0.0,0.58
COC(=O)c1cc(O)c(O)c(O)c1 ,5,321.3827772609335,86.99000000000001,1,0.5899999999999996,184.147,0.4615384615384615,-1.24
CCCCCC(=O)OC,2,78.98533616859814,26.3,4,1.7397,130.18699999999998,0.0,-1.87
CNN,2,2.754887502163469,38.05,0,-0.9205,46.073,0.0,1.34
CCCCCCCCCCCC(=O)OC,2,143.47137920080513,26.3,10,4.080300000000003,214.34899999999996,0.0,-4.69
COC(=O)c1cccnc1 ,3,220.3075329961489,39.19,1,0.8681999999999999,137.138,0.6,-0.46
CCCCCCCCC(=O)OC,2,110.40620687739316,26.3,7,2.910000000000001,172.268,0.0,-3.38
CCCCCCCC(=O)OC,2,99.73585546369786,26.3,6,2.5199000000000007,158.241,0.0,-3.17
CCCC(=O)OCC,2,60.92878689342031,26.3,3,1.3496,116.15999999999998,0.0,-1.36
CCC(=O)OC,2,43.50977500432694,26.3,1,0.5694,88.106,0.0,-0.14
CCCOC,1,11.119415478763749,9.23,2,1.0428,74.12299999999999,0.0,-0.39
COC(C)(C)C,1,33.69332843436965,9.23,0,1.4313,88.14999999999999,0.0,-0.24
CC1CCCCC1,0,42.0,0.0,0,2.5866000000000007,98.189,0.0,-3.85
CC1CCCC1,0,33.30296890880646,0.0,0,2.1965000000000003,84.162,0.0,-3.3
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,1,564.0585798448998,32.34,3,3.767700000000003,268.36,0.6,-3.35
COC(=O)c1ccc(O)cc1,3,250.5446100817276,46.53,1,1.1788,152.149,0.5454545454545454,-1.827
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,3,649.6577729026357,43.370000000000005,1,4.840100000000005,344.4950000000001,0.0,-5.284
Cc1cc(=O)[nH]c(=S)[nH]1,2,282.9743004823358,48.65,0,0.74091,142.18300000000002,0.6666666666666666,-2.436
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,2,434.153792738549,29.54,6,3.164120000000002,283.7989999999999,0.3157894736842105,-2.73
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,4,943.5789765253191,92.5,2,2.7141199999999994,365.8420000000001,0.5,-3.78
c1ccccc1(OC(=O)NC),2,233.1071909292143,38.33,1,1.4048,151.165,0.5454545454545454,-1.803
COc1ccc(NC(=O)N(C)C)cc1Cl,2,366.4400629123248,41.57,2,2.4421,228.67899999999997,0.4,-2.564
Cc1ncc(N(=O)=O)n1CCO ,5,294.2284590462867,81.19,3,0.0920199999999999,171.15599999999998,0.4166666666666667,-1.26
CSc1nnc(c(=O)n1N)C(C)(C)C,6,393.30824465632185,73.8,1,0.3714999999999997,214.294,0.4285714285714285,-2.253
Cc1ncc(N(=O)=O)n1CCO,5,294.2284590462867,81.19,3,0.0920199999999999,171.15599999999998,0.4166666666666667,-1.22
Fc1cccc(Br)c1,0,168.38833891467198,0.0,0,2.5882000000000005,175.0,0.75,-2.67
Nc1cc(nc(N)n1=O)N2CCCCC2 ,5,338.5154908716173,95.11,1,-0.1303000000000003,209.25299999999996,0.4,-1.989
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,0,574.6955361255153,0.0,0,6.222999999999999,545.5460000000002,0.0,-6.8
Cc1cccc(N)c1,1,164.24662946459569,26.02,0,1.5772199999999998,107.156,0.75,-0.85
Nc1cccc(c1)N(=O)=O,3,259.67965837655686,69.16,1,1.177,138.126,0.6,-2.19
Oc1cccc(c1)N(=O)=O,3,258.9247708743934,63.37,1,1.3003999999999998,139.11,0.6,-1.01
Cc1cccc(c1)N(=O)=O,2,257.53794892648057,43.14,1,1.90322,137.138,0.6,-2.44
CON(C)C(=O)Nc1ccc(Cl)cc1,2,313.09292234610785,41.57,2,2.365100000000001,214.652,0.4285714285714285,-2.57
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,12,744.3533378081977,184.6,6,-2.884799999999998,446.405,0.1935483870967742,-0.742
CN(C)C(=O)Nc1ccc(Cl)cc1,1,294.9879407824652,32.34,1,2.4335000000000004,198.653,0.4615384615384615,-2.89
Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,7,956.242682783467,131.36,1,1.9879999999999995,302.23800000000006,0.7272727272727273,-3.083
Cc1cccc(C)c1,0,159.89811391899892,0.0,0,2.30344,106.168,0.75,-2.82
CCN(CC)c1ccccc1,1,189.2875676035994,3.24,3,2.532800000000001,149.237,0.5454545454545454,-3.03
CN(C)C(=O)C,1,58.568425030288566,20.31,0,0.0944999999999998,87.12199999999999,0.0,1.11
CN(C)c1ccccc1,1,167.1823264341432,3.24,1,1.7526,121.18299999999996,0.6666666666666666,-1.92
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,4,200.81093255154835,44.760000000000005,5,3.651200000000001,380.784,0.0,-2.28
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,2,585.0646273052465,29.540000000000003,5,3.475500000000002,271.36,0.5,-3.57
c1ccc2cc3cc4ccccc4cc3cc2c1,0,728.2526221384028,0.0,0,5.146200000000003,228.294,1.0,-8.6
c1ccc2ccccc2c1,0,271.0151824090548,0.0,0,2.839800000000001,128.17399999999995,1.0,-3.6
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1,396.0920604590611,32.34,4,4.257200000000004,275.179,0.3529411764705882,-4.77
CC(C)=CCC/C(C)=C\CO,1,150.25571236699292,20.23,4,2.6714000000000016,154.253,0.0,-2.46
CCNc1ccccc1,1,157.4784207656209,12.03,2,2.1184,121.18299999999996,0.6666666666666666,-1.7
Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,4,708.7697433173414,58.120000000000005,1,2.6512200000000004,266.30400000000003,0.6,-3.19
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,4,734.1063538201125,92.47,3,3.8595000000000006,327.1230000000001,0.5714285714285714,-4.7
NC(=O)c1cccnc1 ,2,207.5576620543373,55.98,1,0.1805000000000001,122.12699999999997,0.6666666666666666,0.61
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,7,771.1110283918142,107.77,4,2.1756,346.33900000000017,0.24,-4.76
ON=Cc1ccc(o1)N(=O)=O ,5,290.4274538790235,88.87,2,0.9959,156.09699999999998,0.4545454545454545,-2.19
CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,4,784.4779699067144,75.81,2,2.4086000000000007,295.29800000000006,0.5454545454545454,-3.796
O=C1NCCN1c2ncc(s2)N(=O)=O,5,390.1832651623677,88.37,2,0.5808999999999999,214.206,0.3571428571428571,-3.22
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,6,614.3352259724759,115.54000000000002,5,2.9502000000000006,322.243,0.2727272727272727,-3.561
Clc1cccc(n1)C(Cl)(Cl)Cl,1,255.00435022836655,12.89,0,3.5617,230.909,0.5454545454545454,-3.76
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,4,754.0140888404636,84.6,2,2.3842999999999996,281.271,0.5714285714285714,-3.796
O=N(=O)c1ccccc1,2,207.5576620543373,43.14,1,1.5948,123.11099999999996,0.6666666666666666,-1.8
CCN(=O)=O,2,42.912609383243264,43.14,1,0.2829999999999999,75.067,0.0,-0.22
Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,3,584.376436257062,52.37,3,4.693900000000003,284.09799999999996,0.6666666666666666,-5.46
O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,6,519.7401440929854,118.04999999999998,3,0.0734999999999999,238.15899999999996,0.2941176470588235,-3.38
O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,9,234.9871242601569,157.11,8,-1.0200999999999996,227.085,0.0,-2.22
CN(=O)=O,2,29.019550008653873,43.14,0,-0.1071,61.040000000000006,0.0,0.26
CNc1ccccc1,1,145.73281445033504,12.03,1,1.7283,107.15599999999998,0.75,-1.28
CCCCCCCCC,0,33.30296890880646,0.0,6,3.7569000000000026,128.259,0.0,-5.88
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,5,1552.1418141649644,92.18,5,4.289400000000002,511.5810000000002,0.6153846153846154,-3.931
CN(C)C(=O)NC1CC2CC1C3CCCC23,1,302.3077194006769,32.34,1,2.0822999999999996,222.3319999999999,0.0,-3.171
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,3,683.8761264525542,43.370000000000005,1,4.0633000000000035,340.4630000000001,0.0,-4.8
