SMILES,logS,HBA,BertzCT,TPSA,RotB,LogP,MolWt,AroProp
O=C(NO)C1=C(N=CC2=CC=CC=N2)C=CC=C1,-3.21,4.0,567.4588567442289,74.58,3.0,1.9512,241.25000000000006,0.6666666666666666
CC1=C(N(O)C(=O)C2=CC(F)=CC=C2)C=CC=C1,-2.53,2.0,583.5116041712565,40.54,2.0,3.1701200000000016,245.25300000000001,0.6666666666666666
CC1=CC=CC(N(O)C(=O)CCC2=CC=CC=C2)=C1,-3.41,2.0,551.6852082566216,40.54,4.0,3.3500200000000016,255.317,0.631578947368421
CC1=C(N(O)C(=O)CCC2=CC=CC=C2)C=CC=C1,-2.79,2.0,551.6852082566216,40.54,4.0,3.3500200000000016,255.31700000000004,0.631578947368421
CCCCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,-4.7,6.0,815.1802301028778,71.06,6.0,3.9806000000000035,394.8510000000001,0.2222222222222222
CCCCCCCC(=O)OC1C(O)C(O)OC(CO)C1O,-2.63,7.0,309.6976482516554,116.45000000000002,8.0,-0.3100000000000003,306.3550000000001,0.0
O=S1(=O)OC2(C3=C(C=CC(O)=C3)OC3=C2C=C(O)C=C3)C2=C1C=CC=C2,-3.5,6.0,1130.883779907467,93.06000000000002,0.0,3.2143000000000015,368.36600000000004,0.6923076923076923
COC1=CC(OC)=CC(C(=O)N(O)C2=CC=CC=C2)=C1,-3.1,4.0,575.827438063463,59.0,4.0,2.7398000000000007,273.288,0.6
CC1=CC=CC(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1,-4.47,2.0,628.5930712084782,40.54,2.0,4.3378200000000025,296.153,0.631578947368421
CC1=C(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC=C1,-4.17,2.0,628.5930712084782,40.54,2.0,4.3378200000000025,296.153,0.631578947368421
COC1=CC(OC)=CC(C(=O)N(O)C2=C(C)C=CC=C2)=C1,-3.65,4.0,632.2252779339519,59.0,4.0,3.0482200000000015,287.315,0.5714285714285714
COC1=CC(OC)=CC(C(=O)N(O)C2=CC(C)=CC=C2)=C1,-3.61,4.0,632.2252779339519,59.0,4.0,3.0482200000000015,287.315,0.5714285714285714
N=C(N)NN=CC1=C2C=CC=CC2=CC=C1O,-2.46,3.0,592.0753644991936,94.49000000000001,2.0,1.36237,228.255,0.5882352941176471
CC(=O)NC1=CC=C(OP(O)(=O)O)C=C1,0.13,3.0,395.9979852543765,95.86,3.0,1.1164999999999996,231.14399999999998,0.4
CN(O)C(=O)C1CCCCCC1,-1.45,2.0,148.6075250475963,40.54,1.0,1.8044,171.23999999999995,0.0
O=C(C1CC1)N(O)C1CCCCC1,-2.04,2.0,195.10142660700166,40.540000000000006,2.0,1.9469,183.25099999999995,0.0
O=C(C1CCC1)N(O)C1CCCCC1,-2.7,2.0,207.33307108241883,40.540000000000006,2.0,2.3370000000000006,197.27799999999993,0.0
O=C(C1CCCC1)N(O)C1CCCCC1,-3.16,2.0,217.66200896008942,40.540000000000006,2.0,2.727100000000001,211.30499999999995,0.0
CCN(C)N=NC1=CC=C(C(=O)O)C=C1,-0.42,3.0,359.43517967814273,65.26,4.0,2.3352000000000004,207.233,0.4
CCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-1.43,3.0,373.3209943614489,65.26,5.0,2.7253000000000007,221.26,0.375
CCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-1.81,3.0,387.242144048771,65.26,6.0,3.115400000000001,235.287,0.35294117647058826
CCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-2.37,3.0,401.20231298264946,65.26,7.0,3.5055000000000023,249.31400000000002,0.3333333333333333
CCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-2.52,3.0,415.2041827638703,65.26,8.0,3.8956000000000026,263.341,0.3157894736842105
CCCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-3.39,3.0,429.24969573261865,65.26,9.0,4.285700000000003,277.368,0.3
O=C(C1=CC2=C(C=CC=C2)C=C1)N(O)C1=CC=C(Cl)C=C1,-5.47,2.0,799.254098685305,40.540000000000006,2.0,4.529200000000002,297.741,0.7619047619047619
CC(C)CNCC1=CC=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-2.05,5.0,795.1616120217642,89.25999999999999,7.0,2.3721000000000005,352.48100000000005,0.4782608695652174
CCCCNCC1=CC=C(C(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-2.21,5.0,764.8779654996603,89.25999999999999,8.0,2.5162000000000004,352.48100000000005,0.4782608695652174
CC(C)CCNCC1=CC=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.5,5.0,810.7480771597396,89.25999999999999,8.0,2.7622,366.5080000000001,0.4583333333333333
CC(C)CN(C)CC1=C(O)C=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.42,6.0,872.5230495000953,100.69999999999999,7.0,2.4199,382.5070000000001,0.44
CC(C)(C)NCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-1.98,6.0,921.8439392253608,106.32999999999998,5.0,2.1164000000000005,388.5360000000001,0.4583333333333333
CCCCNCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-1.68,6.0,885.0553126454902,106.32999999999998,8.0,2.1180000000000003,388.53600000000006,0.4583333333333333
NS(=O)(=O)C1=CC(C(=O)C2=CC=C(CN3CCOCC3)C=C2)=CS1,-1.52,6.0,822.0172340180429,89.7,5.0,1.4587000000000003,366.46400000000006,0.4583333333333333
CC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.56,6.0,899.608527642815,106.32999999999998,6.0,1.7263000000000002,374.50900000000007,0.4782608695652174
CCC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.33,6.0,917.7007392560309,106.32999999999998,7.0,2.1164,388.5360000000001,0.4583333333333333
NS(=O)(=O)C1=CC(C(=O)C2=CC(CN3CCOCC3)=CC=C2)=CS1,-1.92,6.0,839.267234018043,89.7,5.0,1.4587000000000003,366.46400000000006,0.4583333333333333
CNC(=O)C1=CC=CC(NCC(=O)NCCC2=CC(OC)=C(OC)C=C2)=C1,-1.85,5.0,792.5463332771562,88.69000000000001,9.0,1.8341999999999996,371.43700000000007,0.4444444444444444
CCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-1.04,5.0,565.8235744942024,85.32999999999998,4.0,1.2512,260.34,0.5
CC(C)CNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-1.33,5.0,608.837718142319,85.32999999999998,5.0,1.8873,288.39399999999995,0.4444444444444444
CCOCCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-0.92,6.0,613.2445783739491,94.56,7.0,1.2678,304.39300000000003,0.42105263157894735
COC1=C(OC)C=C(CCNC(=O)CNC2=CC(C(N)=O)=CC=C2)C=C1,-2.69,5.0,777.1295918124778,102.68,9.0,1.5735,357.4100000000001,0.46153846153846156
OP(=O)(O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,-0.43,4.0,796.7181496028363,116.16999999999999,5.0,1.5488,362.27800000000013,0.48
NS(=O)(=O)C1=CC2=C(O1)SC(CNCC1=CC=CC=N1)=C2,-1.33,6.0,821.8089595230821,98.22000000000001,5.0,1.8265000000000005,323.399,0.6666666666666666
CN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-1.09,4.0,377.35183546338794,66.84,5.0,0.29409999999999914,237.255,0.35294117647058826
CC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,-2.92,3.0,640.790584174365,54.86,2.0,1.03242,234.23000000000002,0.7058823529411765
O=C1NC(=O)N(CC2=C(Cl)C=C(Cl)C=C2)C=C1F,-3.94,3.0,708.9198925660194,54.86,2.0,2.0308,289.093,0.6666666666666666
CNC1=C(NC2=C3C=CC=CC3=NC3=C2C=CC=C3)C=CC(NS(C)(=O)=O)=C1,-2.94,5.0,1232.3265710076175,83.12,5.0,4.544800000000003,392.4840000000001,0.7142857142857143
CN(C(=O)CNC(=O)CN)C1=C(C(=O)C2=C(Cl)C=CC=C2)C=C(Cl)C=C1,-2.33,4.0,855.3250045266052,92.5,6.0,2.2620999999999993,394.25800000000004,0.46153846153846156
NC(C(=O)O)C1=CC=C(O)C=C1,-0.53,3.0,280.85937643443293,83.55000000000001,2.0,0.4766,167.164,0.5
NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)CCC2O,-1.65,6.0,626.9796171728123,114.53000000000002,1.0,-0.39369999999999944,283.352,0.3125
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,-2.8,2.0,451.2732551825604,34.14,3.0,2.752200000000001,210.232,0.75
CC(=O)NC(CC(C)C)C(=O)O,-1.13,2.0,177.1417863019849,66.4,4.0,0.6218000000000001,173.21199999999996,0.0
NC(CSSCC(N)C(=O)O)C(=O)O,-3.31,6.0,192.00818512452062,126.64,7.0,-0.8083999999999993,240.306,0.0
COC1=C(CC(C)NC(C)CC2=C(OC)C=CC=C2)C=CC=C1,-2.0,3.0,558.5955981914075,30.49,8.0,3.8556000000000026,313.441,0.5217391304347826
CN1CCC23C4=C5C=CC(OCC6=CC=CC=C6)=C4OC2C(O)C=CC3C1C5,-2.22,4.0,955.8226640711224,41.93000000000001,3.0,3.0715000000000012,375.4680000000001,0.42857142857142855
CCOC1=C2OC3C(O)C=CC4C5CC(=C2C43CCN5C)C=C1,-0.82,4.0,700.1002951306715,41.93,2.0,1.8912,313.39700000000005,0.2608695652173913
O=S(=O)(NS(=O)(=O)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,-2.48,4.0,771.6353691177206,80.31,4.0,2.6606000000000005,366.24700000000007,0.5714285714285714
CC1=CSC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,-2.91,5.0,617.255496856432,85.08,3.0,1.83452,269.351,0.6470588235294118
CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,-0.3,3.0,409.13832557624323,71.44,2.0,1.2695999999999998,232.301,0.0
COC1=CC=CC(CC(C)NC(C)CC2=C(OC)C=CC=C2)=C1,-3.0,3.0,612.0955981914075,30.49,8.0,3.8556000000000026,313.441,0.5217391304347826
COC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,-1.0,4.0,645.4645937682619,41.93,1.0,1.7250999999999999,301.3859999999999,0.2727272727272727
CCSC(=S)NC(CC(=O)O)C(=O)O,-1.38,4.0,243.8442939431395,86.63000000000001,5.0,0.5419,237.302,0.0
CC(C)C(O)(CCC(C)(O)C(=O)O)C(=O)O,-1.69,4.0,283.03384176419866,115.06000000000002,6.0,0.07389999999999997,234.248,0.0
CC(SC(=S)SC(C)C(=O)O)C(=O)O,-1.41,5.0,229.31946229557659,74.6,4.0,1.6838999999999997,254.35399999999998,0.0
O=C(O)CC(CSC(=O)O)C1=CC=CC=C1,-1.24,3.0,363.5071288922053,74.6,5.0,2.6561000000000012,240.28000000000003,0.375
CC1=NC=C(N1CCO)[N+](=O)[O-],-1.21,5.0,294.2284590462867,81.19,3.0,0.09201999999999982,171.15599999999998,0.4166666666666667
CCNC1=NC(Cl)=NC(NC(C)C)=N1,-3.76,5.0,301.7831548601487,62.730000000000004,4.0,1.7770999999999997,215.68800000000002,0.42857142857142855
ON=C(C1=CC=CC=C1)C(=NO)C1=CC=CC=C1,-5.9,4.0,509.3625673655634,65.18,3.0,2.743400000000001,240.262,0.6666666666666666
NC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.32,5.0,882.2499501701312,88.56,3.0,1.3209999999999997,317.32000000000005,0.43478260869565216
CNC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.41,5.0,898.0694016866089,74.57,4.0,1.5816999999999997,331.3470000000001,0.4166666666666667
CC1(N)CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.62,5.0,922.803178998449,88.56,3.0,1.7110999999999998,331.3470000000001,0.4166666666666667
CC1(N)CN(C2=C(Cl)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.33,5.0,973.4875088520494,88.56,3.0,2.3645000000000005,365.7920000000001,0.4
CC1(N)CN(C2=C(F)C3=C(C(=O)C(C(=O)O)=CN3C3CC3)C(N)=C2F)C1,-4.38,6.0,1019.3106617541799,114.58,3.0,1.4324000000000001,364.35200000000015,0.38461538461538464
C1=CC=C(CNC2=NC=NC3=C2N=CN3)C=C1,-3.6,4.0,616.8870873053711,66.49000000000001,3.0,1.9649999999999994,225.25500000000002,0.8823529411764706
NC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.27,5.0,930.5351597975413,88.56,3.0,1.4601,335.3100000000001,0.4166666666666667
C1=COC(CNC2=NC=NC3=C2N=CN3)=C1,-3.95,5.0,586.0665899415604,79.63,3.0,1.5579999999999996,215.216,0.875
CC1(N)CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.64,5.0,971.4875088520494,88.56,3.0,1.8502,349.3370000000001,0.4
CNC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.31,5.0,946.5292194514634,74.57,4.0,1.7207999999999999,349.3370000000001,0.4
CCN1C=C(C(=O)O)C(=O)C2=C1C=C1OCOC1=C2,-4.38,5.0,746.7624788594738,77.76,2.0,1.4483000000000001,261.23299999999995,0.5263157894736842
COC1=CC=C2C=C(C(C)C(=O)OC(C)C)C=CC2=C1,-5.48,3.0,616.6612679803243,35.53,4.0,3.903500000000003,272.344,0.5
CCOC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,-4.2,4.0,672.5985969920165,48.3,4.0,2.7695000000000016,283.327,0.5238095238095238
COC1=CC2=C(C=CC(C)(C)O2)C2=C1C(=O)C1=C(N=CC=C1)N2C,-3.96,5.0,1077.585146741672,53.35,1.0,3.2795000000000014,322.364,0.5833333333333334
NC(=O)N1C2=C(C=CC=C2)C(O)C(O)C2=C1C=CC=C2,-2.03,3.0,620.1731313518729,86.79,0.0,1.9838,270.288,0.6
CCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-2.35,7.0,341.78708160078025,128.48000000000002,9.0,-0.12700000000000022,335.397,0.0
CCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-2.96,7.0,355.3176274405624,128.48000000000002,10.0,0.2630999999999993,349.42400000000004,0.0
CCCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-3.56,7.0,368.90552519373233,128.48000000000002,11.0,0.6531999999999996,363.451,0.0
CC1=C(OCC2=CC=CC=C2)C=CC2=C1OC(N1CCOCC1)=CC2=O,-5.16,5.0,958.9021753412997,51.910000000000004,4.0,3.5170200000000023,351.40200000000016,0.6153846153846154
CC1=C(OCC2=CC=CC=N2)C=CC2=C1OC(N1CCOCC1)=CC2=O,-4.45,6.0,962.7022793219063,64.80000000000001,4.0,2.912020000000001,352.39000000000016,0.6153846153846154
CCC1(CC)CCC(=O)N(CO)C1=O,-3.96,3.0,245.75166580110624,57.61000000000001,3.0,0.8916,199.24999999999997,0.0
CCC1(CC)C(=O)NC(=O)N(CO)C1=O,-3.93,4.0,309.2342051651333,86.71000000000001,3.0,-0.17899999999999994,214.22099999999998,0.0
NC1=NC2=C(C=N1)N=CN2CCC(CO)CO,-0.3,7.0,494.4019561609716,110.08000000000001,5.0,-0.6006000000000002,237.26299999999995,0.5294117647058824
O=C1C2=C(C=CC(CCCCO)=C2)OCC2=C1SC=C2,-3.92,4.0,630.4022644008302,46.53,4.0,3.1865000000000014,288.36799999999994,0.55
O=C(CS)NC1=CC=C2C=CC=CC2=C1,-3.34,2.0,495.7010308012038,29.1,2.0,2.708100000000001,217.293,0.6666666666666666
C=CC1(C=C)C(=O)NC(=O)NC1=O,-2.06,3.0,289.35082883367073,75.27000000000001,2.0,-0.28920000000000007,180.163,0.0
C=CC1(C(C)C)C(=O)NC(=O)NC1=O,-1.71,3.0,300.01875639366216,75.27000000000001,2.0,0.18079999999999996,196.206,0.0
C=CC1(CC(C)C)C(=O)NC(=O)NC1=O,-2.12,3.0,313.5592023607486,75.27000000000001,3.0,0.5709000000000001,210.23299999999998,0.0
CCCC(=O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,-4.68,4.0,765.5755985859741,75.71000000000001,6.0,2.782800000000001,352.3900000000001,0.46153846153846156
NC1=NC(=O)N(C2CCC(CO)O2)C=C1,-0.43,6.0,403.83419717082575,90.37,2.0,-0.5046000000000006,211.221,0.4
CC(=O)OC1C2=C(C=CC=C2)N(C(N)=O)C2=C(C=CC=C2)C1OC(C)=O,-3.55,5.0,814.2381311931274,98.93,2.0,3.1254000000000017,354.3620000000001,0.46153846153846156
COC(=O)C(NC(=O)C(Cl)Cl)C(C)O,-0.62,4.0,219.73533443302583,75.63,4.0,-0.17129999999999995,244.074,0.0
O=C(NC(CO)C(=O)O)C(Cl)Cl,-0.03,3.0,184.28703332971156,86.63000000000001,4.0,-0.6481999999999994,216.02,0.0
CCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-5.24,3.0,589.5637814598563,35.53,4.0,3.5150000000000023,258.31699999999995,0.5263157894736842
CCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-5.82,3.0,604.2066477720339,35.53,5.0,3.9051000000000027,272.344,0.5
CCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.53,3.0,618.8895902362252,35.53,6.0,4.295200000000004,286.371,0.47619047619047616
COC1=CC=C2C=C(C(C)C(=O)OCCO)C=CC2=C1,-3.33,4.0,606.4484035754531,55.760000000000005,5.0,2.487400000000001,274.316,0.5
COC1=CC2=C(C=C1)C=C(C(C)C(=O)OC(C)(C)C)C=C2,-6.5,3.0,653.0512926730954,35.53,3.0,4.293600000000003,286.371,0.47619047619047616
CCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-6.97,3.0,633.6129424224306,35.53,7.0,4.685300000000004,300.398,0.45454545454545453
COC1=CC=C2C=C(C(C)C(=O)OCC(C)O)C=CC2=C1,-3.31,4.0,633.7227546470998,55.760000000000005,5.0,2.8759000000000015,288.34299999999996,0.47619047619047616
COC1=CC2=CC=C(C(C)C(=O)OCCCO)C=C2C=C1,-3.4,4.0,621.2162594630944,55.760000000000005,6.0,2.8775000000000013,288.34299999999996,0.47619047619047616
CCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.54,3.0,648.3768866086474,35.53,8.0,5.075400000000005,314.42500000000007,0.43478260869565216
CCCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.12,3.0,663.1814859639837,35.53,9.0,5.465500000000006,328.45200000000006,0.4166666666666667
COC1=CC=C2C=C(C(C)C(=O)OCC(C)=O)C=CC2=C1,-4.65,4.0,675.5444853405209,52.6,5.0,3.084100000000001,286.32699999999994,0.47619047619047616
CCC#CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.33,3.0,737.3705760058807,35.53,5.0,4.298600000000004,310.39300000000003,0.43478260869565216
COC1=CC=C2C=C(C(C)C(=O)OCC(O)CO)C=CC2=C1,-2.62,5.0,652.5393978535747,75.99000000000001,6.0,1.8482999999999998,304.342,0.45454545454545453
COC1=CC=C2C=C(C(C)C(=O)OC3CCCCC3O)C=CC2=C1,-5.07,4.0,724.6506711020261,55.760000000000005,4.0,3.798600000000003,328.40799999999996,0.4166666666666667
CCCCCCCC(=O)OC1C(C(O)CO)OC2OC(C)(C)OC21,-3.17,7.0,411.7432382833613,94.45000000000002,9.0,1.4882999999999995,346.42000000000013,0.0
COC1=CC=C2C=C(C(C)C(=O)OC3CCCCC3=O)C=CC2=C1,-5.59,4.0,765.3229419019706,52.6,4.0,4.006800000000004,326.392,0.4166666666666667
CCC=CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.36,3.0,688.3463063444476,35.53,7.0,4.851400000000004,312.40900000000005,0.43478260869565216
COC1=CC2=C(C=C1)C=C(C(C)C(=O)OC1COC3C(O)COC13)C=C2,-3.98,6.0,819.0536189328232,74.22000000000001,4.0,2.0221999999999998,358.39000000000004,0.38461538461538464
CCOC1=CC=C(NC(=O)NC2=CC=C(OCC)C=C2)C=C1,-4.44,3.0,540.8060446706214,59.59,6.0,4.128000000000002,300.358,0.5454545454545454
CCCOCC(=NC1=C(C(F)(F)F)C=C(Cl)C=C1)N1C=CN=C1,-4.44,4.0,669.1017795786091,39.41,5.0,4.560200000000004,345.752,0.4782608695652174
CC1=COC2=CC3=C(C=C(N)C(=O)O3)C=C12,-5.08,4.0,751.8752353240261,69.37,0.0,2.4298199999999994,215.20799999999997,0.8125
COC1=CC2=C(C=C3OC=C(C)C3=C2)OC1=O,-5.0,4.0,764.0213236944002,52.580000000000005,1.0,2.8562200000000013,230.21899999999997,0.7647058823529411
COC(=O)C1=CC2=C(OC1=O)C(C)=C1OC=C(C)C1=C2,-4.9,5.0,897.8943777679591,69.65,1.0,2.942640000000001,272.256,0.65
CN(C)C(=O)COC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,-3.03,5.0,808.0865149347912,68.61,5.0,1.8377999999999992,340.379,0.44
COC(=O)C1=C(O)C=CC(CCC2=C(OC)C=CC(OC)=C2)=C1,-6.39,5.0,693.8064548939703,64.99000000000001,6.0,2.981200000000001,316.353,0.5217391304347826
C=CCN1C=NC2=C1N=C(NC1=CC=CC=C1)NC2=O,-5.09,5.0,803.2923691878725,75.6,4.0,2.0491999999999995,267.29200000000003,0.75
CCC1C(N)CN1C1=CC2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-3.91,5.0,935.2887020008035,88.56,4.0,2.0995999999999997,345.3740000000001,0.4
CNC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1C,-4.57,5.0,935.2887020008035,74.57,4.0,1.9701999999999995,345.3740000000001,0.4
CC1N(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1(C)N,-5.42,5.0,962.1731203719594,88.56,3.0,2.0996,345.37400000000014,0.4
CC1C(N)CN1C1=C(Cl)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.48,5.0,969.9900145945018,88.56,3.0,2.3629,365.79200000000014,0.4
CC1C(N)CN1C1=C(F)C2=C(C(=O)C(C(=O)O)=CN2C2CC2)C(N)=C1F,-3.98,6.0,1015.7057903774885,114.58,3.0,1.4307999999999998,364.35200000000015,0.38461538461538464
CNC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1C,-4.44,5.0,984.0307550546437,74.57,4.0,2.1093,363.3640000000001,0.38461538461538464
CCC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-3.81,5.0,984.0307550546437,88.56,4.0,2.2386999999999997,363.3640000000001,0.38461538461538464
CC1N(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1(C)N,-5.04,5.0,1011.1340086527827,88.56,3.0,2.2387,363.36400000000015,0.38461538461538464
CC1C(N)CN1C1=CC2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.63,5.0,919.4172128273327,88.56,3.0,1.7095000000000002,331.34700000000004,0.4166666666666667
CC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.17,5.0,967.9900145945018,88.56,3.0,1.8486,349.3370000000001,0.4
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C(CO)CO)CCC12,-4.25,5.0,680.4801677886628,83.83000000000001,4.0,3.0309000000000017,390.5200000000002,0.0
OCC1OC(N2C(C3=CC=CO3)=NC3=C2C=CC=C3)C(O)C1O,-2.92,7.0,813.1097517933625,100.88000000000001,3.0,0.9077999999999997,316.31300000000005,0.6086956521739131
OCC1OC(N2C(C3=CC=CO3)=NC3=C2C=CC=C3)C(O)C(O)C1O,-2.33,8.0,859.2853904294357,121.11000000000001,3.0,0.26869999999999955,346.33900000000006,0.56
CCCCCCCCSC1C(O)C(O)OC(CO)C1O,-2.91,6.0,253.71876200324024,90.15,9.0,0.8799999999999999,308.44000000000005,0.0
CC(O)C1C(=O)N2C(C(=O)O)=C(SCC(=N)N(C)C)C(C)C12,-0.28,5.0,558.2912039223412,104.92999999999999,5.0,0.41217000000000015,327.40600000000006,0.0
CC1=C(N)C=CC(N=NC2=C(C)C=CC=C2)=C1,-4.05,3.0,559.1438223871523,50.739999999999995,2.0,4.301040000000002,225.29500000000002,0.7058823529411765
CN(C)C1=CC=C(N=NC2=CC=CC=C2)C=C1,-5.25,3.0,486.6355887837592,27.96,3.0,4.168000000000003,225.29500000000002,0.7058823529411765
CC1NC(=O)C2=C(C=CC=C2)NC1=O,-2.38,2.0,400.86340121826544,58.2,0.0,0.7569999999999999,190.202,0.42857142857142855
O=C1CNC(=O)C2=C(C=CC(Cl)=C2)N1,-3.05,2.0,417.2730231883477,58.2,0.0,1.0219000000000003,210.62,0.42857142857142855
BrC1=CC=CC(NC2=NC=NC3=CC4=C(C=NN4)C=C32)=C1,-3.96,4.0,947.0215539642677,66.49000000000001,2.0,4.012200000000001,340.184,0.9047619047619048
C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O,-2.36,3.0,329.1388378978494,75.27000000000001,4.0,0.9609999999999999,224.26000000000002,0.0
BrC1=CC=CC(NC2=NC=NC3=CC4=C(C=CN4)C=C32)=C1,-2.82,3.0,945.2345533728322,53.6,2.0,4.617200000000001,339.196,0.9047619047619048
CCCCC(CO[N+](=O)O)O[N+](=O)O,-3.1,4.0,196.76075065686052,99.08000000000001,8.0,0.7445999999999997,210.186,0.0
CN1C(=O)CN=C(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2,-3.71,2.0,694.8779897536325,32.67,1.0,3.153800000000002,284.74600000000004,0.6
CN(C)C1=CC=C(N=NC2=CC=C(S(=O)(=O)O)C=C2)C=C1,-3.86,5.0,736.0386295860372,82.33,4.0,3.4147000000000016,305.359,0.5714285714285714
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,-4.41,4.0,817.430013234153,84.6,2.0,3.037700000000002,315.716,0.5454545454545454
CCCC(CCC)C(=O)NCCCC(=O)O,-1.5,2.0,210.3094124678053,66.4,9.0,2.1838,229.31999999999996,0.0
CN1C=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2,-3.31,4.0,990.4623751567658,42.74,2.0,4.627600000000003,353.22300000000007,0.8636363636363636
CN1N=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2,-3.48,5.0,992.3396029835847,55.63,2.0,4.022600000000002,354.21100000000007,0.8636363636363636
O=C(O)CN1C=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2,-1.96,5.0,1106.832693284657,80.03999999999999,4.0,4.175200000000002,397.232,0.76
CCN(C(N)=O)C1=CC=C(OC)C=C1,-1.27,2.0,308.402966410215,55.56,3.0,1.6002000000000003,194.23399999999998,0.42857142857142855
O=C1NC(=O)N(CC2=CC=CC=C2)C=C1F,-2.65,3.0,601.3718945525195,54.86,2.0,0.7239999999999995,220.203,0.75
